mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,total_hpo_time_s,final_model_training_time_s
4.034872722625733,0.1614620417935748,0.05053935050964355,0.005221053095755718,0.7540390914407701,0.42556833575842845,0.05253830077344165,7,9,1234,0.8442131407263114,0.9300168348108319,0.6281664523398175,"{'colsample_bytree': np.float64(0.7540390914407701), 'gamma': np.float64(0.42556833575842845), 'learning_rate': np.float64(0.05253830077344165), 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 1234, 'reg_alpha': np.float64(0.8442131407263114), 'reg_lambda': np.float64(0.9300168348108319), 'subsample': np.float64(0.6281664523398175)}",-0.2583634267714649,-0.2731189200701826,-0.275962090470464,-0.29079362140144605,-0.26669975581632727,-0.2729875629059769,0.010764038867989455,16,397.50853204727173,3.6126084327697754
3.70198655128479,0.05494129536288615,0.040664291381835936,0.0036719075413316374,0.6835674870461441,0.3355717584120253,0.05879701719442458,8,2,1485,0.7407686177542044,0.697015740995268,0.8809936335948436,"{'colsample_bytree': np.float64(0.6835674870461441), 'gamma': np.float64(0.3355717584120253), 'learning_rate': np.float64(0.05879701719442458), 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1485, 'reg_alpha': np.float64(0.7407686177542044), 'reg_lambda': np.float64(0.697015740995268), 'subsample': np.float64(0.8809936335948436)}",-0.2555473209812274,-0.2718802809846748,-0.28719595475342674,-0.29249600229332606,-0.2604522424422744,-0.27351436029098586,0.014447092438072413,24,397.50853204727173,3.6126084327697754
4.137086200714111,0.23084819165747117,0.059981250762939455,0.009927290256977231,0.743796460487902,0.14679592213224668,0.12640417332177703,8,2,1420,0.6115137108656805,0.08159418040024036,0.6020739451095947,"{'colsample_bytree': np.float64(0.743796460487902), 'gamma': np.float64(0.14679592213224668), 'learning_rate': np.float64(0.12640417332177703), 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 1420, 'reg_alpha': np.float64(0.6115137108656805), 'reg_lambda': np.float64(0.08159418040024036), 'subsample': np.float64(0.6020739451095947)}",-0.2708649298035402,-0.2970279868751052,-0.29423722927245316,-0.3172205039505501,-0.2780074899108117,-0.2914716279624921,0.01617062343948856,96,397.50853204727173,3.6126084327697754
22.245217704772948,0.26622827864680443,0.1330892562866211,0.018531763236052726,0.8511577659794545,0.09713697675602112,0.015641137549989147,11,3,970,0.027616771873704704,0.5788648955075587,0.7753896492072347,"{'colsample_bytree': np.float64(0.8511577659794545), 'gamma': np.float64(0.09713697675602112), 'learning_rate': np.float64(0.015641137549989147), 'max_depth': 11, 'min_child_weight': 3, 'n_estimators': 970, 'reg_alpha': np.float64(0.027616771873704704), 'reg_lambda': np.float64(0.5788648955075587), 'subsample': np.float64(0.7753896492072347)}",-0.25946554811187517,-0.2744630946923346,-0.2887813859346579,-0.2933763311921079,-0.26303947105942255,-0.2758251661980796,0.013482383805559113,40,397.50853204727173,3.6126084327697754
11.818873071670533,0.8313049025767931,0.08782243728637695,0.015795309665411397,0.8688104541180797,0.16407633373736596,0.02825624250916163,11,6,813,0.8604046183116753,0.25025136051586405,0.6155338937717693,"{'colsample_bytree': np.float64(0.8688104541180797), 'gamma': np.float64(0.16407633373736596), 'learning_rate': np.float64(0.02825624250916163), 'max_depth': 11, 'min_child_weight': 6, 'n_estimators': 813, 'reg_alpha': np.float64(0.8604046183116753), 'reg_lambda': np.float64(0.25025136051586405), 'subsample': np.float64(0.6155338937717693)}",-0.2560916496197016,-0.27318246524807976,-0.28349978008317056,-0.29117507318376956,-0.26630808383394555,-0.2740514103937334,0.012375449051030562,28,397.50853204727173,3.6126084327697754
4.062216091156006,0.2637401718454125,0.034468555450439455,0.008910736137566846,0.7213062058692892,0.2685412135983277,0.053997686269406125,10,5,602,0.085347464993768,0.0516817211686077,0.8125418526272592,"{'colsample_bytree': np.float64(0.7213062058692892), 'gamma': np.float64(0.2685412135983277), 'learning_rate': np.float64(0.053997686269406125), 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 602, 'reg_alpha': np.float64(0.085347464993768), 'reg_lambda': np.float64(0.0516817211686077), 'subsample': np.float64(0.8125418526272592)}",-0.2617071222584054,-0.27141329067658587,-0.29023628249477634,-0.29334405809853703,-0.2600084229979626,-0.2753418353052535,0.014016968133909728,35,397.50853204727173,3.6126084327697754
3.575317716598511,0.06965507798214267,0.04493503570556641,0.0021144774401649935,0.8162540486440426,0.3187149507491033,0.11391370005839924,10,2,1135,0.7145951041799521,0.04106751676787579,0.7595283605779178,"{'colsample_bytree': np.float64(0.8162540486440426), 'gamma': np.float64(0.3187149507491033), 'learning_rate': np.float64(0.11391370005839924), 'max_depth': 10, 'min_child_weight': 2, 'n_estimators': 1135, 'reg_alpha': np.float64(0.7145951041799521), 'reg_lambda': np.float64(0.04106751676787579), 'subsample': np.float64(0.7595283605779178)}",-0.26185292681845285,-0.28345124258111354,-0.2918550378321576,-0.304011638674935,-0.267709587684978,-0.2817760867183274,0.015450630207119658,70,397.50853204727173,3.6126084327697754
4.827326393127441,0.09813462270729952,0.06408276557922363,0.010886148095302162,0.7734082950322968,0.3720213214995577,0.04262907910199917,7,5,1329,0.8359801205122058,0.695974206093698,0.763581177765708,"{'colsample_bytree': np.float64(0.7734082950322968), 'gamma': np.float64(0.3720213214995577), 'learning_rate': np.float64(0.04262907910199917), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 1329, 'reg_alpha': np.float64(0.8359801205122058), 'reg_lambda': np.float64(0.695974206093698), 'subsample': np.float64(0.763581177765708)}",-0.2548552358762192,-0.27081832044530213,-0.2827754851449353,-0.2890440234977787,-0.2600272429328141,-0.27150406157940987,0.012992815381866914,10,397.50853204727173,3.6126084327697754
8.446642351150512,0.1663944298369238,0.06184983253479004,0.007259932924633384,0.6693177280283383,0.07821852133554302,0.04253643472468929,11,6,1059,0.18286599710730733,0.9346139973397097,0.8553082375373402,"{'colsample_bytree': np.float64(0.6693177280283383), 'gamma': np.float64(0.07821852133554302), 'learning_rate': np.float64(0.04253643472468929), 'max_depth': 11, 'min_child_weight': 6, 'n_estimators': 1059, 'reg_alpha': np.float64(0.18286599710730733), 'reg_lambda': np.float64(0.9346139973397097), 'subsample': np.float64(0.8553082375373402)}",-0.25611892327877545,-0.2752648853138277,-0.28949002927652234,-0.29807423803279065,-0.26136036365071047,-0.2760616879105253,0.01599593951760689,44,397.50853204727173,3.6126084327697754
4.701107931137085,0.6488914875944151,0.04643082618713379,0.004154861291018141,0.8066785029706267,0.3285556642500834,0.07035093480168365,10,7,1462,0.24773098950115746,0.3559726786512616,0.9031384441857476,"{'colsample_bytree': np.float64(0.8066785029706267), 'gamma': np.float64(0.3285556642500834), 'learning_rate': np.float64(0.07035093480168365), 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 1462, 'reg_alpha': np.float64(0.24773098950115746), 'reg_lambda': np.float64(0.3559726786512616), 'subsample': np.float64(0.9031384441857476)}",-0.2587767109438448,-0.2771830751063497,-0.2884752139714067,-0.29605513140104744,-0.2586813776330885,-0.27583430181114743,0.015203144497133093,41,397.50853204727173,3.6126084327697754
8.256364154815675,0.165294759992829,0.08511929512023926,0.004124216723214456,0.6057573954519023,0.05803632025345812,0.011900396303262912,6,4,952,0.4741738290873252,0.09783416065100148,0.7966463500467329,"{'colsample_bytree': np.float64(0.6057573954519023), 'gamma': np.float64(0.05803632025345812), 'learning_rate': np.float64(0.011900396303262912), 'max_depth': 6, 'min_child_weight': 4, 'n_estimators': 952, 'reg_alpha': np.float64(0.4741738290873252), 'reg_lambda': np.float64(0.09783416065100148), 'subsample': np.float64(0.7966463500467329)}",-0.24971367531078964,-0.26415772530690534,-0.2751381833994586,-0.2838202031160446,-0.25453103175665914,-0.26547216377797145,0.012647913346056427,1,397.50853204727173,3.6126084327697754
7.198604726791382,0.4105262404371793,0.07786445617675782,0.012003941727372413,0.7893887083122263,0.08660093495500759,0.07007774738569596,7,6,1336,0.8866803872980475,0.26089362334171395,0.6061218161161539,"{'colsample_bytree': np.float64(0.7893887083122263), 'gamma': np.float64(0.08660093495500759), 'learning_rate': np.float64(0.07007774738569596), 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1336, 'reg_alpha': np.float64(0.8866803872980475), 'reg_lambda': np.float64(0.26089362334171395), 'subsample': np.float64(0.6061218161161539)}",-0.27001806419022645,-0.28322637602770423,-0.2826432343522756,-0.3021568776116644,-0.273979763367965,-0.2824048631099671,0.011093140892814808,76,397.50853204727173,3.6126084327697754
3.2948039531707765,0.10170464020455465,0.029974699020385742,0.003401395869137775,0.9733745232317932,0.2505199419576296,0.08590661726000938,10,4,515,0.07056874740042984,0.6424192782063156,0.6106045242166487,"{'colsample_bytree': np.float64(0.9733745232317932), 'gamma': np.float64(0.2505199419576296), 'learning_rate': np.float64(0.08590661726000938), 'max_depth': 10, 'min_child_weight': 4, 'n_estimators': 515, 'reg_alpha': np.float64(0.07056874740042984), 'reg_lambda': np.float64(0.6424192782063156), 'subsample': np.float64(0.6106045242166487)}",-0.27339639383453007,-0.28026100613685584,-0.2872640801768496,-0.3003656952998227,-0.2630989884404344,-0.2808772327776985,0.012593654350173792,61,397.50853204727173,3.6126084327697754
2.039522981643677,0.058819302646555334,0.025083541870117188,0.0016506166030526765,0.8343102325093853,0.4701151207124788,0.09132112668138184,7,3,879,0.12850035323391018,0.811204176736003,0.9282557902975821,"{'colsample_bytree': np.float64(0.8343102325093853), 'gamma': np.float64(0.4701151207124788), 'learning_rate': np.float64(0.09132112668138184), 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 879, 'reg_alpha': np.float64(0.12850035323391018), 'reg_lambda': np.float64(0.811204176736003), 'subsample': np.float64(0.9282557902975821)}",-0.25749372530561,-0.27494256146089785,-0.28360827298559055,-0.2908401172720722,-0.25853618740191525,-0.27308417288521714,0.013298043385737852,18,397.50853204727173,3.6126084327697754
2.4139444828033447,0.08282034035802115,0.030891561508178712,0.004001648758332879,0.850375868040629,0.41021342188563403,0.10272271577866819,8,2,752,0.0944429607559284,0.6830067734163568,0.6284754593840916,"{'colsample_bytree': np.float64(0.850375868040629), 'gamma': np.float64(0.41021342188563403), 'learning_rate': np.float64(0.10272271577866819), 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 752, 'reg_alpha': np.float64(0.0944429607559284), 'reg_lambda': np.float64(0.6830067734163568), 'subsample': np.float64(0.6284754593840916)}",-0.2645350715401671,-0.27988757087077504,-0.2861069747712764,-0.30806315807772827,-0.26675418726980216,-0.2810693925059498,0.01570825380463394,62,397.50853204727173,3.6126084327697754
10.880706167221069,0.2816276664405662,0.10805749893188477,0.02099392059827568,0.7275902521175045,0.4224376554847273,0.00849079036037388,7,3,1116,0.4960374542934062,0.6928903586919394,0.739334641781279,"{'colsample_bytree': np.float64(0.7275902521175045), 'gamma': np.float64(0.4224376554847273), 'learning_rate': np.float64(0.00849079036037388), 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 1116, 'reg_alpha': np.float64(0.4960374542934062), 'reg_lambda': np.float64(0.6928903586919394), 'subsample': np.float64(0.739334641781279)}",-0.2505846520250218,-0.2666077435423238,-0.2761483612511302,-0.28603937134522334,-0.2556075538690651,-0.2669975364065529,0.013004579866881454,3,397.50853204727173,3.6126084327697754
9.19321255683899,0.4160171641349553,0.07091097831726074,0.01200673921074314,0.9746592607422829,0.019593163337823127,0.06769190475733682,10,9,1175,0.17743954377972282,0.7506147516408583,0.9227338957069056,"{'colsample_bytree': np.float64(0.9746592607422829), 'gamma': np.float64(0.019593163337823127), 'learning_rate': np.float64(0.06769190475733682), 'max_depth': 10, 'min_child_weight': 9, 'n_estimators': 1175, 'reg_alpha': np.float64(0.17743954377972282), 'reg_lambda': np.float64(0.7506147516408583), 'subsample': np.float64(0.9227338957069056)}",-0.2635328551953328,-0.28073435284221815,-0.29783981518344277,-0.2927426897453448,-0.2636105789668929,-0.2796920583866463,0.01428621896412442,54,397.50853204727173,3.6126084327697754
5.972781133651734,0.07541289870391146,0.04908943176269531,0.00832076960775952,0.9962020568002693,0.20630883845571324,0.060802712868917475,11,5,1279,0.42899402737501835,0.7508710677914974,0.9018171496338729,"{'colsample_bytree': np.float64(0.9962020568002693), 'gamma': np.float64(0.20630883845571324), 'learning_rate': np.float64(0.060802712868917475), 'max_depth': 11, 'min_child_weight': 5, 'n_estimators': 1279, 'reg_alpha': np.float64(0.42899402737501835), 'reg_lambda': np.float64(0.7508710677914974), 'subsample': np.float64(0.9018171496338729)}",-0.2614733285413752,-0.27290782621987353,-0.3002629496695106,-0.2974417766855521,-0.26356635570414344,-0.279130447364091,0.01658085186853065,52,397.50853204727173,3.6126084327697754
2.928413677215576,0.33056361846238536,0.041802072525024415,0.008193202678500626,0.641249547534373,0.45127645333978333,0.08078785586717857,6,6,896,0.8955232284962005,0.3892016787341631,0.6043350605921193,"{'colsample_bytree': np.float64(0.641249547534373), 'gamma': np.float64(0.45127645333978333), 'learning_rate': np.float64(0.08078785586717857), 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 896, 'reg_alpha': np.float64(0.8955232284962005), 'reg_lambda': np.float64(0.3892016787341631), 'subsample': np.float64(0.6043350605921193)}",-0.2519679946078347,-0.27839962828671394,-0.2847679914827297,-0.29393846126453493,-0.26096241592731956,-0.2740072983138266,0.015415811369865945,27,397.50853204727173,3.6126084327697754
12.766325998306275,0.18071610179298267,0.10767874717712403,0.01175319757779526,0.9621527905677054,0.04564333839306678,0.05289704563856223,11,4,1350,0.49302565777180496,0.08328441119525964,0.6366816589033925,"{'colsample_bytree': np.float64(0.9621527905677054), 'gamma': np.float64(0.04564333839306678), 'learning_rate': np.float64(0.05289704563856223), 'max_depth': 11, 'min_child_weight': 4, 'n_estimators': 1350, 'reg_alpha': np.float64(0.49302565777180496), 'reg_lambda': np.float64(0.08328441119525964), 'subsample': np.float64(0.6366816589033925)}",-0.2630873953385777,-0.27993806199118004,-0.29266802908486983,-0.3053185554866193,-0.2661784647175651,-0.2814381013237624,0.015926345507059573,65,397.50853204727173,3.6126084327697754
5.56590313911438,0.4608401525921718,0.04262104034423828,0.0030048607242888345,0.8409763703604476,0.2768515261729004,0.03690918425363434,10,7,643,0.7896181427945539,0.09120610304869037,0.7977681218810326,"{'colsample_bytree': np.float64(0.8409763703604476), 'gamma': np.float64(0.2768515261729004), 'learning_rate': np.float64(0.03690918425363434), 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 643, 'reg_alpha': np.float64(0.7896181427945539), 'reg_lambda': np.float64(0.09120610304869037), 'subsample': np.float64(0.7977681218810326)}",-0.25800832331948464,-0.2705106592076523,-0.2834121221216181,-0.28891093565373394,-0.2654019616414303,-0.27324880038878385,0.011401210694108816,20,397.50853204727173,3.6126084327697754
4.438869285583496,0.13487210487967416,0.04156074523925781,0.004436447113285261,0.6230235040066577,0.27476444116186777,0.07122957520600655,10,2,1250,0.14299168205283586,0.7615106317174722,0.8472872253265045,"{'colsample_bytree': np.float64(0.6230235040066577), 'gamma': np.float64(0.27476444116186777), 'learning_rate': np.float64(0.07122957520600655), 'max_depth': 10, 'min_child_weight': 2, 'n_estimators': 1250, 'reg_alpha': np.float64(0.14299168205283586), 'reg_lambda': np.float64(0.7615106317174722), 'subsample': np.float64(0.8472872253265045)}",-0.25651281091273603,-0.27523096984103185,-0.28908109622561196,-0.29876011281472387,-0.2678042717259497,-0.2774778523040107,0.015004862441825835,49,397.50853204727173,3.6126084327697754
5.5909388065338135,0.11166551550688113,0.07572550773620605,0.007706723324291907,0.640449070449116,0.04205340305749872,0.110145369718868,7,9,1445,0.8918969087767766,0.1466048216920255,0.8053304674769571,"{'colsample_bytree': np.float64(0.640449070449116), 'gamma': np.float64(0.04205340305749872), 'learning_rate': np.float64(0.110145369718868), 'max_depth': 7, 'min_child_weight': 9, 'n_estimators': 1445, 'reg_alpha': np.float64(0.8918969087767766), 'reg_lambda': np.float64(0.1466048216920255), 'subsample': np.float64(0.8053304674769571)}",-0.264594460394437,-0.28426965723339953,-0.291751435384999,-0.3038566820570907,-0.2777174802172986,-0.28443794305744496,0.01318735257330306,81,397.50853204727173,3.6126084327697754
3.104371452331543,0.17973603391480916,0.036214780807495114,0.0047536882476763385,0.6932912289698111,0.29065270861339115,0.13447077829835058,11,4,1156,0.9472485773838587,0.9860010638228709,0.9013512741035766,"{'colsample_bytree': np.float64(0.6932912289698111), 'gamma': np.float64(0.29065270861339115), 'learning_rate': np.float64(0.13447077829835058), 'max_depth': 11, 'min_child_weight': 4, 'n_estimators': 1156, 'reg_alpha': np.float64(0.9472485773838587), 'reg_lambda': np.float64(0.9860010638228709), 'subsample': np.float64(0.9013512741035766)}",-0.26318307181200495,-0.28462913158852116,-0.2929372596598338,-0.29735819335071034,-0.27223418978572217,-0.2820683692393585,0.012742327484280055,71,397.50853204727173,3.6126084327697754
4.563366413116455,0.05659174394033578,0.03368463516235352,0.0036307561638262804,0.7505038342123663,0.04175035834933438,0.12157203738911551,11,7,590,0.24872415443028795,0.3302525290190985,0.7737807377953085,"{'colsample_bytree': np.float64(0.7505038342123663), 'gamma': np.float64(0.04175035834933438), 'learning_rate': np.float64(0.12157203738911551), 'max_depth': 11, 'min_child_weight': 7, 'n_estimators': 590, 'reg_alpha': np.float64(0.24872415443028795), 'reg_lambda': np.float64(0.3302525290190985), 'subsample': np.float64(0.7737807377953085)}",-0.27031712805846875,-0.28573426975540045,-0.29441740969585944,-0.3110944433005975,-0.27371465939624967,-0.28705558204131515,0.014778127634938298,89,397.50853204727173,3.6126084327697754
3.6716192245483397,0.3069914455057861,0.03820290565490723,0.0030744390094092537,0.7014728695492555,0.20260104339070856,0.0907209537807516,9,8,1328,0.8227903518766931,0.7442116569432979,0.8724157708387636,"{'colsample_bytree': np.float64(0.7014728695492555), 'gamma': np.float64(0.20260104339070856), 'learning_rate': np.float64(0.0907209537807516), 'max_depth': 9, 'min_child_weight': 8, 'n_estimators': 1328, 'reg_alpha': np.float64(0.8227903518766931), 'reg_lambda': np.float64(0.7442116569432979), 'subsample': np.float64(0.8724157708387636)}",-0.25381806038024857,-0.27465520824092565,-0.28708927058825434,-0.29355760209793197,-0.26531920622933564,-0.27488786950733923,0.014373471453941347,30,397.50853204727173,3.6126084327697754
4.607854413986206,0.05682475097253309,0.06608338356018066,0.0034939941270243926,0.6950025885169879,0.20011144643601242,0.07665723363203415,6,8,1428,0.22359583851945264,0.9632225394406113,0.6048617898759265,"{'colsample_bytree': np.float64(0.6950025885169879), 'gamma': np.float64(0.20011144643601242), 'learning_rate': np.float64(0.07665723363203415), 'max_depth': 6, 'min_child_weight': 8, 'n_estimators': 1428, 'reg_alpha': np.float64(0.22359583851945264), 'reg_lambda': np.float64(0.9632225394406113), 'subsample': np.float64(0.6048617898759265)}",-0.26516253866856365,-0.28221475281976766,-0.29149934304424685,-0.30393138339189907,-0.28057197068564826,-0.28467599772202506,0.012814084183406866,85,397.50853204727173,3.6126084327697754
5.101701879501343,0.20563693293188914,0.040430212020874025,0.005134549299797954,0.9879515306830556,0.021579955975288057,0.13867146705471067,11,5,702,0.9191157152786594,0.2529901679892411,0.878164449242659,"{'colsample_bytree': np.float64(0.9879515306830556), 'gamma': np.float64(0.021579955975288057), 'learning_rate': np.float64(0.13867146705471067), 'max_depth': 11, 'min_child_weight': 5, 'n_estimators': 702, 'reg_alpha': np.float64(0.9191157152786594), 'reg_lambda': np.float64(0.2529901679892411), 'subsample': np.float64(0.878164449242659)}",-0.2718133776493602,-0.27972911942202083,-0.3062302704255701,-0.30266373394992546,-0.26214622303524426,-0.28451654489642414,0.017236748810905318,84,397.50853204727173,3.6126084327697754
8.029958724975586,0.23008276310281184,0.1194836139678955,0.010280062608753852,0.6301738188359077,0.08310771595462646,0.037521365987973676,6,5,1065,0.5843143119231002,0.901158010490989,0.6181785521365831,"{'colsample_bytree': np.float64(0.6301738188359077), 'gamma': np.float64(0.08310771595462646), 'learning_rate': np.float64(0.037521365987973676), 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 1065, 'reg_alpha': np.float64(0.5843143119231002), 'reg_lambda': np.float64(0.901158010490989), 'subsample': np.float64(0.6181785521365831)}",-0.26231050510698395,-0.27369799040537474,-0.284764638630686,-0.29395205044392275,-0.26501017957284784,-0.27594707283196307,0.01193782786492408,43,397.50853204727173,3.6126084327697754
2.8858809947967528,0.2720033517809755,0.04068212509155274,0.00786667456394059,0.7123852758368922,0.47520574203827937,0.13853956758363745,9,8,1167,0.3356600647969632,0.16967990389556553,0.8587393446674896,"{'colsample_bytree': np.float64(0.7123852758368922), 'gamma': np.float64(0.47520574203827937), 'learning_rate': np.float64(0.13853956758363745), 'max_depth': 9, 'min_child_weight': 8, 'n_estimators': 1167, 'reg_alpha': np.float64(0.3356600647969632), 'reg_lambda': np.float64(0.16967990389556553), 'subsample': np.float64(0.8587393446674896)}",-0.25741256305918186,-0.28414965542638,-0.3033921156261102,-0.28600607550252916,-0.2696571626426873,-0.28012351445137773,0.01560496055504042,56,397.50853204727173,3.6126084327697754
8.035093593597413,0.17336588146540746,0.07793145179748535,0.008059209613612112,0.7553073535959489,0.11469737285247483,0.04489068874463584,10,9,1239,0.9862107444796029,0.6981617140197451,0.8144385465376481,"{'colsample_bytree': np.float64(0.7553073535959489), 'gamma': np.float64(0.11469737285247483), 'learning_rate': np.float64(0.04489068874463584), 'max_depth': 10, 'min_child_weight': 9, 'n_estimators': 1239, 'reg_alpha': np.float64(0.9862107444796029), 'reg_lambda': np.float64(0.6981617140197451), 'subsample': np.float64(0.8144385465376481)}",-0.2581822148739378,-0.280333365809698,-0.28816700554317304,-0.2899370206138238,-0.262348122211888,-0.27579354581050414,0.013150579789474532,39,397.50853204727173,3.6126084327697754
2.817339468002319,0.2230410085369903,0.030751991271972656,0.006772955132232577,0.7238110465145311,0.40689750985347434,0.10770967588308189,10,3,752,0.9405318271353834,0.4166390577384792,0.8324650484723305,"{'colsample_bytree': np.float64(0.7238110465145311), 'gamma': np.float64(0.40689750985347434), 'learning_rate': np.float64(0.10770967588308189), 'max_depth': 10, 'min_child_weight': 3, 'n_estimators': 752, 'reg_alpha': np.float64(0.9405318271353834), 'reg_lambda': np.float64(0.4166390577384792), 'subsample': np.float64(0.8324650484723305)}",-0.262900463286085,-0.27700884936176884,-0.29033447309113725,-0.2932354119940774,-0.26349444656296356,-0.2773947288592064,0.012820411135163568,48,397.50853204727173,3.6126084327697754
4.186767292022705,0.10608375097661096,0.04224386215209961,0.006441658591722477,0.9676706207342238,0.04137421001765307,0.1364992228888689,8,5,618,0.41125511658536906,0.7776022837352256,0.7921480327465419,"{'colsample_bytree': np.float64(0.9676706207342238), 'gamma': np.float64(0.04137421001765307), 'learning_rate': np.float64(0.1364992228888689), 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 618, 'reg_alpha': np.float64(0.41125511658536906), 'reg_lambda': np.float64(0.7776022837352256), 'subsample': np.float64(0.7921480327465419)}",-0.2621247863056076,-0.28762644175993796,-0.2969109168858783,-0.3027957186405313,-0.27972649355923407,-0.28583687143023784,0.014234038373594299,88,397.50853204727173,3.6126084327697754
4.162210369110108,0.1311855407741754,0.05178775787353516,0.005278275937644481,0.9941144202662018,0.18836948496897038,0.11743674499641081,6,6,1326,0.8421189231357087,0.8383287047111379,0.7874772639179881,"{'colsample_bytree': np.float64(0.9941144202662018), 'gamma': np.float64(0.18836948496897038), 'learning_rate': np.float64(0.11743674499641081), 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 1326, 'reg_alpha': np.float64(0.8421189231357087), 'reg_lambda': np.float64(0.8383287047111379), 'subsample': np.float64(0.7874772639179881)}",-0.2725403342147684,-0.28180755050230727,-0.28749883551544925,-0.2919466836989804,-0.2691582697151962,-0.2805903347293403,0.008644886095745843,59,397.50853204727173,3.6126084327697754
